dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 10월 22일,크크크치킨/1,맛있게 잘먹었어요,5,5,5
2023년 10월 21일,크크크치킨/1,너무 맛있게 먹었습니다 감사합니다,5,5,5
2023년 10월 20일,후라이드/1,맛있게  먹었습니다,5,5,4
2023년 10월 20일,후라이드/1,조아요조아요조아요조아요조아요조아요조아요조아요조아요조아요,5,5,5
2023년 10월 18일,"크크크치킨/1,마늘똥집튀김/1",오 맛있게 잘먹었어요,5,5,5
2023년 10월 16일,간지치킨/1,늘 니키던 간지  치킨,5,5,5
2023년 10월 12일,크크크치킨/1,"처음 시켜먹어보는건데 
후라이드치킨에다가 빵가루를 붙여놓은맛!
식감이 바삭해서 맛있게 먹었습니다~~",5,5,5
2023년 10월 12일,"고추치킨/1,다리 6조각/1(다리선택(후라이드 다리6조각))",항상 맛있어용 굿굿,5,5,5
2023년 10월 12일,크크크콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 제로 1.25L)),배달빠르고 너무맛있어요!!,5,5,5
2023년 10월 10일,크크크치킨/1,맛있고 깔끔하게 와요,5,5,5
2023년 10월 10일,순살간지 치킨/1,애가 배고파서 급하게 먹다보니 사진 찍는걸 깜빡했네요. 맛있게 잘 먹었습니다.,5,5,5
2023년 10월 9일,"반마리＋반마리 선택/1(뼈반＋반선택1(간지 반),뼈반＋반선택2(고추 반))",오랜만에 먹었는데 너무 맛있네요! 재주문할게용,5,5,5
2023년 10월 8일,"크크크치킨/1,코카-콜라1.25L/1",크크크치킨먹고싶엇는데 넘맛있어요~!!,5,5,5
2023년 10월 6일,크크크치킨/1,광고보고 넘 궁금해서 먹어봤는데 바삭함은 최강,5,5,5
2023년 10월 6일,크크크치킨/1,후라이드 최애 바뀔것같아요.. 진짜 바삭하고 담백하고 너무 맛있네요,5,5,5
2023년 9월 28일,"콤보（윙,봉,다리）（코카콜라）/1(콤보선택(간지 콤보))",맛있게 먹었습니다!!!!,5,5,5
2023년 9월 28일,크크크치킨/1,너무 기대했나봐요. 제 입맛엔 보통이었음.,4,4,4
2023년 9월 28일,"윙 15조각/1(윙선택(간지 윙 15조각)),윙봉24세트/1(윙봉선택(간지 윙봉))",맛있게 잘먹었어요. 아이들이 좋아하네요,5,5,5
2023년 9월 22일,"순살 크크크치킨/1,마요네즈소스/1,웨지감자/1",콘마요소스 꼭 추가하세요 존맛쓰,5,5,5
2023년 9월 21일,"콤보（윙,봉,다리）（코카콜라）/1(콤보선택(고추 콤보))",다른데서도 먹어봤는데 봉천점 고추치킨이 제일 맛있어요  소스 너무 많으면 눅눅한데 적당히 진하고 바삭합니다!!,5,5,5
2023년 9월 21일,"크크크치킨/1,치킨 무/1","저희집 아이들 최애예요
바삭바삭 맛잇고 깨끗해요
항상 잘 먹고 있습니다",5,5,5
2023년 9월 21일,크크크치킨/1,"너무 맛있게 먹었습니다
아버지도 잘 잡수시고 속이 알맞게 익었다고 좋아하시네요 감사합니다~ 또또 주문예정입니다 ㅎㅎ
치즈볼 이벤트",5,5,5
2023년 9월 17일,"순살 크크크치킨/1,스프라이트1.5L/1",요즘 대세 크크크치킨~ 저번에 한번 먹고 너~~~무 맛있어서 아이들 기억 속에도 남았는지 다시 치킨 주문할 때 크크크 치킨 먹자고 하네요!!^^ 인기가 많아서 그런지 배달이 좀 걸리긴 했는데 바삭하게 맛있게 잘 먹었습니다.,5,5,5
2023년 9월 14일,크크크치킨/2,맛있게 잘먹었습니다 서비스 감사합니다,5,5,5
2023년 9월 9일,순살 크크크치킨/1,너무 맛있게 잘먹었습니다,5,5,5
2023년 9월 9일,윙봉24세트/1(윙봉선택(간지 윙봉)),"마지막에 뿌리는 하얀가루가 원래 쓰는 가루가 맞는지 확인하셔야 할꺼 같아요
간지치킨때문에 60계 애용자 됐었는데 가루가 분필먹는거 같았어요",1,3,5
2023년 9월 7일,더매운고추치킨/1,최애치킨이에요!! 양념도 듬뿍 골고루 발라주셔서 좋아용~,5,5,5
2023년 8월 31일,크크크치킨/1,역시 맛있네용 추천합니다,5,5,5
2023년 8월 31일,"순살 크크크치킨/1,코카-콜라500ml/1,콘마요소스/1",빠삭하고맛있어요 크크크소스보다 옥수수소스가 찐...!,5,5,5
2023년 8월 30일,"순살 크크크치킨/1,후라이드/1,생맥주 1,000cc/1",언제부터이가 타버린 치킨이 나와요,1,3,4
2023년 8월 28일,고추치킨/1,마요네띡어먹으니 꿀맛이에요,5,5,5
