dates,order_items,reviews,taste_score,quantity_score,delivery_score
2022년 9월 23일,윙 15조각/1(윙선택(후라이드 윙15조각)),맛있게 잘먹었어요,5,5,0
2022년 9월 16일,"봉 15조각/1(봉선택(양념 봉 15조각)),똥집튀김/1",이사와서 오랜만에 시켜먹었는대 너무 맛있게 먹었어요^^,5,5,5
2022년 9월 12일,고추치킨/1,너무맛있었어요 양도많고 치킨도 겉바속촉ㅎㅎㅎ,5,5,5
2022년 9월 12일,봉 15조각/1(봉선택(후라이드 봉15조각)),"60계에서는 윙봉이 제일 맛있는거  같아요..
수고하세요.",5,5,0
2022년 9월 11일,"후라이드 반＋반마리선택/1(반마리선택(고추치킨 반)),똥집튀김/1",맛있게 잘먹었습니다,5,5,5
2022년 9월 3일,봉 15조각/1(봉선택(고추 봉 15조각)),맛있게 잘먹었습니다,5,5,0
2022년 9월 3일,봉 15조각/1(봉선택(후라이드 봉15조각)),맛있게 잘먹었습니다,5,5,0
2022년 8월 25일,후라이드 반＋반마리선택/1(반마리선택(더매운고추  반)),"반반 메뉴.
배달 빠르고 좋아요.
추천해요.",5,5,5
2022년 8월 21일,윙 15조각/1(윙선택(후라이드 윙15조각)),빠르고 맛있게 잘먹었어요,5,5,0
2022년 7월 17일,후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),"60계 반반 치킨 잘 먹었어요~
다음에 또 주문할께요!!",5,5,0
2022년 7월 16일,고추치킨/1,담백하고 느끼하지 않아서 좋아요,4,5,5
2022년 7월 10일,윙 15조각/1(윙선택(후라이드 윙15조각)),빠르고 맛있게 잘먹었습니다,5,5,0
2022년 7월 8일,후라이드/1,"순살로 사려다가 잘못주문해서 일반으로 주문했는데, 그래도 맛있게 잘 먹었어요~",5,5,0
2022년 7월 6일,"다리 6조각/1(다리선택(후라이드 다리6조각)),new장스똥집튀김/1","두말하면 입아픔
오늘도 역시 맛있어요~~ 
후라이드도 똥집도 굿굿👍👍👍
배달까지 총알😊 감사합니다!",5,5,5
2022년 7월 5일,후라이드 반＋반마리선택/1(반마리선택(더매운고추  반)),"언제나 맛나요
매운고추치킷 최공",4,4,4
2022년 6월 23일,"후라이드/1,양념치킨/1",맛있어요! 아이들도 좋아해요!,5,5,0
2022년 6월 20일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보)),떡볶이/1,생맥주 1,000cc/1",치킨이랑 떡볶이랑 조합이 좋네요~,5,5,5
2022년 6월 10일,고추치킨/1,맛있게 잘 먹었습니다,4,4,4
2022년 6월 5일,"다리 6조각/1(다리선택(후라이드 다리6조각)),new장스똥집튀김/1","기대를 저버리지 않네요~~
치킨은 늘 여기에서만 먹습니다!
정말 바삭바삭 따뜻한 치킨 
맛있게 잘 먹었어요~~",5,5,5
2022년 6월 3일,간지치킨/1,맛있고 빨리와서 좋네요,5,5,5
2022년 6월 1일,봉 15조각/1(봉선택(후라이드 봉15조각)),맛있게 잘먹었습니당~먼저 먹어버리느라 사진을 놓쳐버렸네용🤔담에 또 올께용~~,5,5,0
2022년 5월 22일,순살 호랑이치킨/1,아이 입맛에는 살짝더 매콤했으면 좋겠다고 하네요,5,5,0
2022년 5월 22일,호랑이치킨/1,잘 받았습니다. 직접 먹어보니 살짝 맵네요.,5,5,0
2022년 5월 21일,"후라이드 반＋반마리선택/1(반마리선택(더매운고추  반)),똥집튀김/1",맛있게 잘먹었습니다,5,5,5
2022년 5월 14일,호랑이치킨/1,잘 먹었습니다 ㅎㅎ,5,5,5
2022년 5월 10일,고추치킨/1,처음 먹어봤는데 맛있네요.. ㅋ 잘 먹었습니다..,5,5,0
2022년 4월 29일,후라이드/1,"60계 맛있어요
애들먹기 맵지않구요",5,5,0
2022년 4월 23일,호랑이치킨/1,호랑이치킨 처음먹어봣는데 ㅠ 개취는아니고 뿌링클조아하는분이면 맛있게먹으실듯,2,4,0
2022년 4월 19일,,조아요조아요조아요조아요,5,5,5
2022년 4월 18일,"순살 육육치킨/1,테라 병/1",신메뉴라 시켜봤는데 의외로 너무 맛있네요~ 밥이랑 먹기 좋아요,5,5,5
2022년 4월 18일,"육육치킨/1,코카콜라1.25L/1","배달이 빨리와서 좋았어요~
맛은 약간 짠듯한데 잘 먹었어요~",4,5,5
2022년 4월 17일,"순살간지 치킨/1,코카콜라1.25L/1","맛도 양도 괜찮은데 배달이 엉망이네요
처음 포장할때부터 잘못된건지 배달하면서 뒤집힌건지
양념이 다 쏟아져서 봉투 밖으로까지 흘러나왔네요
덕분에 옷도 손도 다 엉망진창
음식이ㅜ맛잇어도 포장부터 엉망이니 솔직히 먹을때 기분도 별로 좋지는 않네요",5,4,1
2022년 4월 17일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(고추콤보 반)),"항상 맛있습니다~ 양도 푸짐^^
배달도 빠릅니다.",5,5,5
2022년 4월 13일,순살 육육치킨/1,익숙한 단짠맛에 고기는 아주작네요.,4,4,5
2022년 4월 3일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(고추콤보 반)),"여기서만 먹어요~
항상 맛있고 바삭합니다!",5,5,5
2022년 4월 2일,"고추치킨/1,마요네즈소스/1",맛있는데 양이 너무 작아요,5,4,4
2022년 3월 26일,"후라이드/1,호랑이쫀도그（3개）/1",배달 빠르고 맛있어요. 짜지 않아 더 좋아요.,5,5,5
2022년 3월 24일,"후라이드/1,다리 6조각/1(다리선택(후라이드 다리6조각))",항상 후라이드는 여기서만 시켜요,5,5,5
2022년 3월 19일,"후라이드/1,떡볶이/1",예상보다배달도 빠르고 맛있어요~~,5,5,5
2022년 3월 19일,후라이드/1,"기름기가 너무 많고
부위를 알수가 없고
너무 맛이 없어요",1,3,5
2022년 3월 16일,고추치킨/1,고추치킨 맛있습니다ㅎㅎ,5,5,0
2022년 3월 15일,"봉 15조각/1(봉선택(후라이드 봉15조각)),윙 15조각/1(윙선택(후라이드 윙15조각))",배달도 빠르고 맛있어요~,5,5,5
2022년 3월 13일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(더매운고추  반))",정말맛있게 잘먹었습니다,5,5,5
2022년 3월 12일,"후라이드 반＋반마리선택/1(반마리선택(고추치킨 반)),웨지감자/1,스프라이트1.5L/1","차로 아무리 늦어도 10~15분 걸리는데…
별다른 조치나 설명 물론 없었구요
배달오는데 1시간20분걸렸어요
너무 늦네요…",3,3,1
2022년 3월 11일,봉 15조각/1(봉선택(간지 봉 15조각)),"일부러 예약시간에 맞춰서 결재해놓았는데, 시간을 잘 못보시고 기름에 3번이나 튀겼다고 하시더라구요.. 늘 맛있게 잘 먹고있지만 다음부터는 방문시간 꼭 확인 후 한번만 튀겨주시길 부탁드립니다. 튀김이 이전과 좀 다르긴 하더라구요..",5,3,0
2022년 3월 10일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(짜장치킨순살（순한맛）  반)),"첫음 먹어보는데
맛있네요",4,3,4
2022년 3월 7일,호랑이치킨/1,잘 먹었습니다 ㅎㅎ,5,5,5
2022년 3월 3일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(고추 반))",맛있어요 지난번보다 양을 좀더 주셨네요~!,5,4,5
2022년 2월 27일,순살 호랑이치킨/1,새로운치킨메뉴 먹었어요 맛있네요,5,5,5
2022년 2월 25일,윙봉세트/1(윙봉선택(호랑이 윙봉)),배달이 아쉬웠습니다만 맛있게먹었습니다,4,5,3
2022년 2월 22일,"new장스똥집튀김/1,콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))","맛있고 양도 푸짐해요~~
친절하고 안전하게 배달해 주셔서 감사합니다.",5,5,5
2022년 2월 20일,간지치킨/1,맛있게 잘먹었습니다~,5,5,0
2022년 2월 19일,순살후라이드/1,맛이 좋네요 깔끔해요,5,5,0
2022년 2월 19일,간지치킨/1,정말 맛있어요 간지치킨,5,5,5
2022년 2월 18일,후라이드 반＋반마리선택/1(반마리선택(호랑이 반)),"후라이드는 매운맛이 전혀 없어서 
아이가 먹을수 있어요. 여기서만 시켜요.
항상 맛있어요~",5,5,5
