dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2023년 12월 19일,"봉 15조각/1(봉선택(더매운고추 봉 15조각)),아매워똥집튀김/1",닭봉 닭똥집 아주 맛있어요,5,5,0
2023년 12월 19일,아매워똥집튀김/1,직원분 너무 친절하시고 치킨 맛있어요,5,5,0
2023년 12월 18일,"후라이드/1,순살 하하핫치킨/1",믿고먹는 60계치킨 후라이드는 진짜 내 취향저격임,5,5,5
2023년 12월 18일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))","간지치킨 최고예용!!
치즈볼도 넘 먓남 ㅠㅠ 흑흑",5,5,0
2023년 12월 17일,"윙봉24세트/1(윙봉선택(호랑이 윙봉)),미니쫀득볼（10개）/1",호랭이 오랜만에 먹는데 맛있네요^_^,5,5,0
2023년 12월 17일,"똥집튀김/1,후라이드/1","깨끗한 기름! ^^
치킨도 똥집도 깔끔하고 바삭해서 맛있어요
간도 적당하고 좋아요",5,5,5
2023년 12월 17일,순살간지 치킨/1,"일주일 동안 세 번째 시켰네요 ㅎㅎ
저렴한 편은 아닌데 맛있어서 자꾸 생각나요
웨지감자도 잘 먹었습니당",5,5,5
2023년 12월 16일,"고추치킨/1,청양마요소스/1",맛있어요~~ 포장 주문했는데 인기가 많더라구요 예상 시간보다 3분? 정도 늦게 나와서 약간 기다리긴 했지만 날이 추워서 오히려 좋아였습니다 친절하시고 맛도 좋았어요 담에 또 시켜먹을게요,5,5,0
2023년 12월 16일,고추치킨/1,느끼하지않고 담백합니다,5,5,5
2023년 12월 14일,순살 크크크치킨/1,"매번 배달이 한시간 거의 채우는데
이번엔 좀 더 늦게왔어요.. 그게 좀 아쉬워요

궁금했던 크크크 치킨 시켜봤어요
소스가 다양한데 저는 크크크 소스랑 잘 어울리는 거 같아서, 소스를 하나 더 추가해서 먹으면 더 좋을 거 같아요",5,5,5
2023년 12월 14일,"윙 15조각/1(윙선택(후라이드 윙15조각)),윙 15조각/1(윙선택(호랑이 윙 15조각))",빠른배달과 맛이 너무 좋아용ㅋㅋ,5,5,5
