word,freq
자기둘,1
생돈들여,1
전송되지,1
지지도않음,1
인증안될거같은,1
하겟,1
어지,1
느껴지지,1
성취감보다,1
허망감,1
클,1
없으시,1
강새별,1
세글자,1
시작하실,1
습관고치는,1
약속해봐,1
고쳐지네,1
계획한거,1
이뤄나가니까,1
흐뭇했었던,1
돌려줬음,1
원금만,1
들어오니까,1
참여해야,1
뭇,1
해결되나,1
경제기사요약,1
새로운경험,1
한다는거,1
불어,1
넣어주는군,1
받아봤는,1
요긴,1
다른사람이,1
꾸려,1
변햇어용,1
탄생,1
하눈,1
추천드려용,1
흐,1
있으니깐,1
다르네,1
접속도언,1
목표를세워,1
반강제적인,1
타파차도전,1
동기부여해보기,1
승부,1
불끈나네요,1
챌린저도전하,1
지면,1
환불해시주시,1
컨텐츠네요,1
작심삼일이었는,1
이거덕분,1
가안됩니다,1
저만안,1
줄알았는,1
친구도안되더군,1
피해,1
심속,1
안되시면,1
보완해,1
오픈하셨으면,1
허술해,1
믿,1
잠깐만요,1
알려줄,1
실천할수있게,1
습관므,1
어볼,1
힘주,1
목표끝,1
생겨나요,1
하래,1
강제력,1
돌려주는거,1
치사하게,1
일과중,1
설치대기중,1
설치가안돼,1
돌려받으려,1
해결좀여,1
게을러질때,1
사용해야될,1
깔리는,1
부탁드려여,1
중어니,1
화면만계속,1
연령층,1
생길듯,1
운동억지로하게,1
어플인것같습니다,1
책임져주나,1
공지했으면,1
지키던가,1
대처해주셔,1
가족들한테,1
인증갯,1
변경가능하게해주세,1
저같은,1
푸시업,1
화밖,1
어플도심플,1
에러도없고,1
짜증나고,1
참가비도,1
켜지지않나,1
속은거아니,1
쩝,1
ㅎㅎ너무,1
도전하려구여,1
재밌고즐겁게운동,1
매일하게,1
습관을잘,1
활도,1
자극을줘,1
게임같아,1
앱안열림ㅋㅋㅋㅋ,1
할수가없네,1
처응깔아,1
인증샷찍어봤는데진짜,1
생각만하던걸,1
옮겨주,1
하얂게,1
임무,1
짜요ㅠ,1
제한해주세,1
사용가능이니까,1
벌금내야할,1
코딱,1
이용할게용,1
어플인지,1
구입하지,1
확인하라,1
인증메뉴,1
가려,1
몰겄어요,1
해나가보,1
달렸다고,1
울림,1
연명,1
좋을듯해,1
만점드리고갑니다,1
아름아름,1
나아질,1
나자신을위해,1
장의존형,1
것에,1
습관형성을위해,1
화면후,1
답해주시고,1
고생많으십니다,1
좋은습관유,1
들어주는어플,1
수정할게요,1
체우기,1
약팔,1
된거,1
약통같,1
그립네요,1
일쉬는중,1
잡아,1
마음에들어요,1
여럿이,1
확실한것,1
제깍제깍,1
일어나는걸보고,1
말씀드릴,1
미친어플,1
최고에용ㅎ,1
아침잠습관,1
극복함,1
너무한거아닌가ㅡㅡ년생,1
한달씩,1
미루었던,1
있게되,1
체크해가,1
다른어플들보다,1
기기변경하느라,1
개인정보남겼는,1
해주시요ㅠㅠ,1
몸도튼튼해지고,1
실패했더니,1
털어가,1
아치,1
대햔,1
처음해보는,1
좋네욤,1
사용할거,1
상금대비,1
돈깎이,1
비중,1
못타게,1
막음,1
설치가입,1
왜계속,1
꺼져버려,1
사용히고싶은,1
방법알려주세요,1
진리,1
실려면,1
백만원씩,1
넣어놓고,1
진골,1
철회해주시면,1
안돌아가,1
제발제발,1
가볍게해주세,1
다뜯기게,1
잔먹기,1
기회다싶어,1
갑작스런,1
구동에러,1
당황했,1
빨리해주시고,1
잡아주셔,1
괜찮았어용,1
생활뿐아니라,1
도움될만,1
유익한어플인것같아용,1
해볼까싶어요ㅎㅎㅎ,1
무너뜨릴수,1
진짜루,1
이거개발하신분,1
상드려야,1
건강어플,1
내루틴짜는게,1
고곳씽,1
어플이요,1
불가해,1
친구들끼리,1
도전끝,1
친구돈,1
잃게만든,1
결과밖,1
안되어버렸네,1
속은것,1
외치던,1
박차고,1
일어났어요,1
날릴거같은,1
책임지,1
밀려,1
버벅대는것같음,1
건첨,1
동참,1
어울리,1
우을증,1
벗어나던,1
일상회복,1
일으켜주고,1
부축해준,1
사람이었고,1
상태라,1
우연적,1
바꿔쥤어,1
사소하지,1
티끌,1
태산이란,1
미처,1
챙겨줬어,1
나아가도록,1
도와줬어,1
다앙하게,1
채워나갈,1
알려줍니다,1
개인적인,1
계실거예,1
없어져선,1
성공히고,1
독감,1
환급받으,1
아직잘모르겠어,1
체험할꺼다,1
리뷰쓰기가있음좋겠어요계속,1
쓰자면,1
투명하게,1
공개되어야한다고,1
수수료유추할,1
있었으나,1
개정,1
민감해졌다고,1
앱측,1
생각하시는것같,1
아이러니하게,1
한정되어있음,1
급급해질,1
사유,1
급감,1
가중,1
아시다시피,1
일반적인,1
챌린지로,1
기본만원,1
받아봤자,1
원이하,1
평균내,1
줄어들어,1
년안,1
년내내할,1
쉬지않고,1
지치면,1
쉴수있,1
그랬구,1
되어야지,1
연연하게,1
현상아닙니까,1
바란게,1
돈벌려구,1
만회하,1
인지상정,1
없어지는,1
주변사람,1
인터넷반응,1
확인결,1
상태이,1
메일공지,1
달성원금회수,1
벌금상금,1
상기,1
되었어야,1
부족하지,1
캐시상금정책,1
유효기간,1
안적혀있던거같은데,1
말고새로적혀있긴하더군,1
저또,1
지인분들,1
추천받았,1
유저누구,1
모르시,1
못할꺼같네,1
이루어진,1
감사해,1
말씀드리,1
존중하,1
탈퇴한다고,1
말씀드린,1
빠지는게,1
하트써,1
형평성,1
떨어뜨리는일인진,1
드리,1
내규,1
준수하시,1
개인사정,1
구구절절,1
설명하며,1
시작해봅니다,1
건강해지니,1
만족스럽네요,1
무력해지,1
개선되었구요,1
동기부여를,1
안열리는건,1
날아갈까,1
안열려요,1
껐다켜,1
왜이러나,1
지뭤다,1
망했,1
사용해보진,1
결제가능카드,1
디딤돌,1
실천력이생기는것,1
잘되었는,1
걷고운동,1
질문드립니다,1
다통과,1
고써,1
이많은사람,1
다통과할수도,1
상금을주는,1
선찬순,1
없나용,1
맘에드,1
솎아놓고,1
한두개씩,1
공유해놨더니,1
챌린져스어플,1
셰도잉,1
성조,1
발음,1
함ㅡㅡ,1
말했더니,1
해줌,1
생긴게,1
작년이던,1
없었나,1
첨삭비,1
낸게,1
못해서,1
일회용,1
줄여,1
좋인요,1
설치해보세요,1
수개월간,1
아무리해봐,1
핸폰껏다,1
된거지,1
문화상품권,1
잡고싶어,1
챌린저스깔아봤는,1
보낼수있게,1
같은목표가진사람들,1
서로힘이,1
드러나지,1
뺐어요,1
앱이예여,1
이신분,1
부담없고,1
요ㅎㅎ같,1
사람인지,1
뿌듯한지,1
받아갈거,1
하루만할수있나,1
마감인지,1
여쭤,1
니까요,1
보여지는거,1
나로서,1
청소년,1
비트코인,1
이걸료,1
벌어요,1
예금이자보다,1
지킨,1
도전때,1
심해졌고,1
수량,1
조작했나,1
특별해,1
바꿨고,1
계획처럼,1
행동하지,1
개꿀잼이네,1
할말,1
이었어,1
노렸,1
걸렸다,1
잊지마세요,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
건강해졌어,1
없드라구요ㅋㅋㅋㅋㅋㅋ,1
괜춘,1
보았는,1
습관고쳐볼,1
기분인,1
도어,1
서버오류인가요,1
첨사용,1
열심히해볼게요,1
터졌나,1
보네,1
많은것,1
잼써,1
돈생각,1
아이러니,1
요ㅠㅜㅜ,1
생길거,1
느려졌어요,1
켜지질,1
첫째,1
매우낮음,1
원원평균,1
공개상,1
나온다는데,1
이자소득,1
눈먼,1
엄격,1
의심할,1
혐의받,1
자본인,1
하였,1
불충분,1
몰수받,1
있므,1
목표달성률,1
거액,1
부당하게,1
몰수할,1
걸어야하,1
어리석,1
되므,1
않는걸,1
바이다,1
첫번째사용,1
제건강관리,1
어의없다,1
었는지,1
정확한다,1
돈거니까,1
기상시,1
일어나니깐,1
일과,1
계획들,1
뿌듯하내,1
미루는,1
다하,1
형성되어,1
나오신,1
첫날이긴,1
방지,1
챌린조,1
되더라규용,1
금지,1
괞찮고,1
패치해주세,1
보상할,1
기껏,1
차근차근사용중,1
올라가겠,1
메모장,1
인증시,1
스케일,1
이여야,1
빼낼,1
별로네요,1
포기매일,1
만보걷는,1
풀려서ㅎㅎㅎ,1
못받네,1
게을러진,1
등록하려니,1
진행되지,1
최신버전다른,1
없었습니다,1
반경,1
안켜지네요ㅜㅜ,1
이닦기,1
노력대비,1
처참하,1
엄청난듯,1
줬는데,1
화인팅,1
걸림,1
부담스럽긴,1
습관드리려,1
노력해보겠습니다,1
아침챌린저,1
앱버,1
문인지,1
앱이켜지질,1
운동이부족,1
느낌들고,1
많이자는것,1
해야겟다싶어,1
자전거타고,1
공원,1
몇바퀴,1
돌고오면,1
맑아지네여,1
일찍자고,1
되여,1
습관잇는,1
줄어야하지,1
해먹어야지,1
세웟는,1
솜씨,1
끓게,1
실망이다,1
만원걸어,1
세자리수라는건,1
못올리고,1
안됩니다워터풀,1
사소하게,1
익숙함,1
받는건줄,1
만명,1
얼추,1
받겠네,1
없어지네,1
가정해서,1
전액환급,1
전액환급원,1
천명만원천백천천백십만원,1
지출,1
순수익,1
천백십만원,1
아이템인,1
구글플레이스토어,1
선택후,1
위시리스트,1
어렵지않아좋아요,1
이기는것,1
어플이실행,1
안돼서ㅜ,1
덕분에잠깼네,1
개판,1
개뿔임ㅋ,1
난리지,1
불만족,1
수정안됐으면,1
노답인,1
회의,1
온다는데,1
못봤음,1
인증안됨,1
옮겨지지,1
끝나는,1
확실히되요,1
앱다운앱이랄까,1
가입자분들,1
주면습관,1
입력해주세용,1
필수품,1
앱이아니라,1
인생설계사네,1
앱두빠르고요,1
높이는,1
활용하여,1
뜻깊고,1
늘어질때,1
시험해볼,1
동기제공,1
등록해야,1
안되요ㅠ,1
일타삼피,1
성공후,1
경험해보고,1
랜덤퀴즈,1
폭풍,1
오네요ㅠ,1
안지나,1
허락,1
하셨고저,1
생기나,1
예상하셨겠,1
으아ㅏㅏㅏ,1
미만,1
ㅔㅔㅔ,1
해버렸는,1
없나요ㅠㅠ,1
없어지나,1
참가중,1
터졌는,1
부여할,1
깔까말까,1
고민했었는,1
달성하지,1
가입하실,1
없으시면,1
다홍,1
받아가세용,1
ㅠㅠㅠ시,1
돼요ㅠㅠㅠ,1
위젯이있으면,1
천재세요,1
점드리고,1
비와,1
비온다고,1
하트처리해달라,1
생각없었는,1
어까,1
엿,1
맥이,1
마련해주시고,1
어까부리,1
대우해주시기,1
스케쥴관리,1
내목표,1
같은사람,1
있음ㅋㅋ,1
나태한사람들한테,1
강추합니당,1
함해보세용ㅋㅋ,1
경쟁하지않고,1
같은목적,1
누리는중,1
전업주부이다,1
빈둥빈둥,1
지냈는,1
살수잇을거란,1
놨는대,1
다시설치,1
물어보,1
멈췄는,1
되어버렸어요,1
적고싶은,1
매력적이예요,1
돈도받고,1
은동해서너무좋네요,1
생전,1
가질수있게됩니다,1
짜투리,1
요즈음,1
위험함,1
찾아봤어,1
써볼게,1
첼린지분,1
남았길래,1
어플들어갈려는,1
지지도않고,1
업데이트떳길애,1
들어갈려는,1
같았고,1
싶으니,1
끊었음,1
손해봄,1
전달할,1
머그컵,1
텀블,1
미션실패가되었이,1
즈거했다해도안됩니다,1
완료처리,1
날리게생김,1
알람기능은대체왜있음,1
그시간에알람안,1
다날려버림,1
어리디,1
졸라매주,1
잊었었는,1
뉴스레터,1
읽는습관,1
인증을못,1
안했던,1
길러주기,1
캠페인,1
아쉽네요ㅠㅠ,1
여유로운,1
좋은습관들,1
해소,1
떠밀어줘야,1
오류땜,1
몇달간,1
인생습관,1
해결방법좀,1
불가현상,1
모인거,1
궁금한중,1
시반,1
새벽예배,1
시미라클,1
이변이,1
온라인예배였던,1
늦게일어남등,1
간과하며,1
살고있었던,1
겪어보겠단,1
돌려받기,1
있군,1
묶어놓,1
되겠군,1
회수해,1
빽했더니,1
들어갔어,1
알려주세여,1
기상하게,1
극,1
미션실패,1
먹음,1
세금,1
냄,1
성공자들,1
운영측,1
투자하거나,1
수있음,1
신종,1
중고나라,1
론임,1
남기는게,1
안좋으면,1
첼린저스를통해,1
계획된삶,1
되면좋겠습니다,1
마무나못하곘,1
필수일,1
얻음,1
됬음,1
리뷰쓴다,1
도전이,1
게하든,1
잃을수밖,1
없는구조,1
돈만날리고,1
돈준다고,1
사정해,1
몇천원때문,1
모를일,1
앱일,1
자율성,1
하게되긴,1
요ㅎㅎㅎ,1
사용자들,1
이용해먹음,1
느려요,1
어지길,1
들때,1
옮기게,1
의지가생기면,1
안켜지는건,1
첼린지거,1
힐링됩니다,1
못쓰네ㅋㅋ,1
재발,1
작업,1
마무리했다며,1
했다는건지,1
타고싶어요,1
싫은거,1
늘려줄,1
없을까용,1
펼쳐질거,1
한정,1
장치들,1
마련해,1
생각남,1
깡돌,1
밈카이브,1
백현오빠,1
김벅참,1
영케이,1
거에,1
갖지,1
알아주기,1
𐂴,1
래,1
살쪄,1
부어,1
부기,1
쫙,1
빠진,1
같다고,1
바부구나,1
𝐏𝐀𝐔𝐋,1
누나,1
신유,1
착해야,1
철저해야,1
⁴,1
또또시,1
뭐래,1
티나,1
거북목이다,1
ʚ땡구ɞ,1
린챤성도,1
재능,1
하시며,1
쑥스럽게,1
삐죽,1
잡아보고,1
커여워,1
나왔다구,1
아닌데,1
대인배,1
접히고,1
이태민,1
랩𝕏,1
김종서님,1
썰,1
압구정,1
김종,1
불러,1
신청곡,1
틀어주심,1
후배,1
공연할,1
마련해주고,1
리스펙,1
노스텔지아,1
스킨패드,1
얼굴구석구석,1
닦아내,1
폼이,1
남다르다,1
내아이돌이한노아,1
더쥬아,1
공감라떼,1
법은,1
눕고,1
먹고싶,1
굶고,1
지겨울,1
아지,1
자컨때,1
중요한날,1
아침운동해야,1
잠도깨고,1
햇엇,1
뉴저지등,1
선출,1
무쳣네,1
육천급,1
전당,1
종건님,1
철저히하셔,1
개큰호감,1
호야,1
마른몸,1
편견있음,1
자격증공부,1
돼지,1
마름,1
같냐,1
전투,1
토끼,1
새끼냐,1
아무데나,1
없구나,1
향한외침,1
새꺄,1
데희,1
비가와,1
가시는,1
희진님,1
키키,1
기엽고,1
𝕤_𝕠𝕣𝕒,1
악마,1
일하지,1
강박감,1
쫓겨,1
지내왔습니다,1
지나칠,1
엄격하게,1
해왔습니다,1
참담,1
봐주시기,1
해니,1
정인,1
오쏘몰,1
먹나,1
젠다,1
대쪽같,1
데뷔초보다,1
슈주,1
감미로운,1
미친자,1
고기,1
음료,1
나랑드,1
테드,1
뿌염,1
무시해달,1
어떤데ㅠㅠㅠㅠㅠㅠ,1
컴백전,1
트ㅣ페이서스코리아,1
하버드,1
걷지,1
남보다,1
노력해야,1
맛본다,1
노력이다,1
늦었다,1
노력하지,1
변명,1
피할,1
즐겨라,1
대작,1
게임화,1
어때,1
곽혈,1
찌우고,1
뒤룩뒤룩,1
구림,1
싶어ㅠ,1
중순,1
간다,1
루,1
지하,1
이치죠,1
유독,1
꼴리,1
안해봤을거같은이쁘장,1
호스트급,1
실제로,1
투철하며,1
한평생,1
양복,1
비지니스,1
남자가,1
추레,1
작업복,1
땀뻘뻘,1
흘리며,1
강제노역,1
미치게꼴림,1
찐빵,1
몬스타엑스,1
임창균,1
천재,1
아이돌이오,1
상견례,1
프리빠꾸상,1
몬베베,1
앞이면,1
애교냥이,1
되오,1
끝내주,1
효자라,1
추천하오,1
컴백,1
권장하오,1
윤두준은,1
비법,1
쪽에,1
꽉꽉눌러담아,1
남돌들,1
전수하라,1
기범,1
태민,1
태민이,1
계피가루,1
섞어,1
천연팩,1
유행했,1
락앤락,1
담아,1
자면,1
베개,1
빨면서,1
까날오승택,1
아라키,1
화제인,1
연재,1
철저함,1
철저하지,1
장기연재,1
토리시마,1
편집자요즘,1
그릴,1
규격외,1
이름추,1
바쁘면,1
소용없다,1
노동시간,1
로루,1
안티,1
진천천,1
방영,1
살쪘다고,1
뭐라,1
우혜,1
잘한다고,1
가볍다,1
그랬다,1
정우혜,1
어쩌면,1
좋냐,1
피카,1
하느라,1
사회성,1
잃어버려서,1
연발,1
정석,1
정흥,1
하워드,1
𝕏,1
가난해질,1
쓸데없는,1
아낀다,1
노리며,1
헛스윙,1
연발한다,1
소홀,1
과대평가한다,1
갓탱구,1
대박이닭,1
위켄드때,1
말해줬던,1
생활루틴이,1
달라진게,1
도없어,1
공복운동,1
아침식사,1
뉴스시청,1
닮고싶,1
베,1
싱가폴,1
손톱,1
깎았나,1
머서,1
시간이군,1
한고등학생만,1
별ㄹ,1
남자좋아,1
좋던,1
게이같다고,1
공주전골,1
남햠,1
게아니고,1
못생겨,1
남자일뿐인,1
한님,1
살빼야함,1
ㅆㅎㅌㅊ,1
꼬막눈임,1
윤윤,1
히기깅,1
과설정인점,1
운동잘함,1
히키라면,1
개깔끔,1
치실,1
대나있음,1
쳤음,1
오니,1
김뽀동,1
데일,1
론_데일,1
부자송금,1
진금룡,1
싫어했으면,1
토리,1
걱정거리,1
결정한다,1
결정한,1
실행한다,1
크다,1
해본사람만,1
옵빱삐,1
리본후,1
말랑말랑,1
푹신푹신하오,1
행복해지,1
싶소이다,1
달려,1
리본,1
깜찍하오,1
구르기운동,1
같소,1
코스프레,1
해본다,1
것은,1
걸음일까,1
존나철저한갓벽한남자같아,1
이거뭐사귀자,1
말도못하겠는,1
손톱거스러미뜯어,1
피보는애라는게,1
철큥,1
촬영장,1
낮잠,1
아픔,1
살았구나,1
한해,1
연극,1
매체,1
했다니,1
배우야,1
반했다,1
한나,1
답변했던,1
한빈,1
침대,1
셀카,1
햄수종,1
최종붕괴,1
위령,1
있답니다ㅠㅠ,1
치여,1
여러분들과,1
매화,1
하ㅜ,1
그쵸,1
릭,1
다쳐놓고,1
엥,1
랑,1
다르,1
물결,1
훤칠,1
열폭하거나,1
부러워,1
채리,1
애인,1
뿅,1
정상인가,1
자기객관화,1
해라,1
영일,1
쓰나용,1
おは朝星占い,1
사자자리,1
핑크색,1
걸치기,1
시나,1
임소병,1
웃긴점,1
응급,1
알오,1
센,1
책잡힐,1
없게할,1
딤딤,1
쿠쟈삐나,1
세시룽처럼,1
반짝반짝,1
덩달아,1
해야할거같,1
세시룽,1
상냥,1
쿠쟈삐가,1
달려드는거구나,1
발정,1
여고생,1
힘내야,1
씹탑알파메일,1
감동재미귀여움센스,1
아나스,1
간접,1
체험해볼,1
귤,1
무대,1
예능,1
구기종목,1
영상편집,1
부프,1
행운이다,1
감별사,1
극우,1
양심리스인게,1
공천,1
한비,1
물갈,1
욕먹으면서,1
시스템이란,1
방어해줬음,1
민폐끼친,1
지랄난리치는거,1
웃겨,1
씨발,1
도태우,1
자유우파상징,1
장예찬,1
찐우파,1
개소리,1
작작해,1
업네,1
극한,1
한방울,1
대시면,1
군주,1
되심,1
푸,1
지노미,1
철저해,1
안좋다,1
안핀다지,1
ꔫ,1
벨카이브,1
만세혐관,1
만만세,1
애증관계,1
소원,1
구두,1
잘생기면,1
예쁘면,1
좋으면,1
따질,1
아니니까,1
동물,1
주닐,1
정석임,1
롤,1
님,1
지에,1
관심있음,1
장담,1
걱정하던,1
피곤하지,1
생계,1
인간관계,1
따돌림,1
예쁘다고,1
치들한테,1
사랑받,1
워녕인,1
안만나는걸,1
아이돌로서,1
원영,1
는구나,1
라쇼,1
검마좌사,1
꾸며,1
시비,1
묵묵,1
혈마우사,1
장신구,1
즐김,1
구두밑창,1
감성팔,1
아니지않아,1
영역이잖아,1
엑소백현에리사,1
